id,time,activity,call,circumplex.arousal,circumplex.valence,mood,screen,sms,timedelta,appCat.work,appCat.free_time,appCat.others,activity_1lagvalues,activity_2lagvalues,activity_3lagvalues,call_1lagvalues,call_2lagvalues,call_3lagvalues,circumplex.arousal_1lagvalues,circumplex.arousal_2lagvalues,circumplex.arousal_3lagvalues,circumplex.valence_1lagvalues,circumplex.valence_2lagvalues,circumplex.valence_3lagvalues,mood_1lagvalues,mood_2lagvalues,mood_3lagvalues,screen_1lagvalues,screen_2lagvalues,screen_3lagvalues,sms_1lagvalues,sms_2lagvalues,sms_3lagvalues,appCat.work_1lagvalues,appCat.work_2lagvalues,appCat.work_3lagvalues,appCat.free_time_1lagvalues,appCat.free_time_2lagvalues,appCat.free_time_3lagvalues,appCat.others_1lagvalues,appCat.others_2lagvalues,appCat.others_3lagvalues,weekend
AS14.05,2014-03-17,0.08337052096204703,0.0,-0.4,0.4,6.0,61.019826101220175,1.0,1.0,44.18931578947369,41.756878289473676,17.390266666666665,0.0,0.0,0.0,1.0,1.0,1.0,-0.6666666666666666,0.0,-1.0,0.0,0.4,2.0,6.333333333333333,6.2,8.0,66.84396384135785,82.44242592652641,63.892159079963534,0.0,0.0,0.0,19.488650000000003,34.687347826086956,15.121823529411763,71.71467932231069,776.1123867612293,112.29893566433566,64.02974999999999,46.51005,54.35420833333333,0
AS14.05,2014-03-18,0.11319590615792097,1.0,0.25,1.0,7.5,95.693680009842,0.0,1.0,12.811333333333332,86.64665434782611,25.534083333333335,0.08337052096204703,0.0,0.0,0.0,1.0,1.0,-0.4,-0.6666666666666666,0.0,0.4,0.0,0.4,6.0,6.333333333333333,6.2,61.019826101220175,66.84396384135785,82.44242592652641,1.0,0.0,0.0,44.18931578947369,19.488650000000003,34.687347826086956,41.756878289473676,71.71467932231069,776.1123867612293,17.390266666666665,64.02974999999999,46.51005,0
AS14.05,2014-03-19,0.13369126492653632,0.0,1.0,0.75,6.75,72.56916668017705,0.0,1.0,16.843357142857144,67.67003205128204,30.64229166666667,0.11319590615792097,0.08337052096204703,0.0,1.0,0.0,1.0,0.25,-0.4,-0.6666666666666666,1.0,0.4,0.0,7.5,6.0,6.333333333333333,95.693680009842,61.019826101220175,66.84396384135785,0.0,1.0,0.0,12.811333333333332,44.18931578947369,19.488650000000003,86.64665434782611,41.756878289473676,71.71467932231069,25.534083333333335,17.390266666666665,64.02974999999999,0
AS14.05,2014-03-20,0.11845679938612319,0.0,1.0,0.8,7.2,73.679787866997,1.0,1.0,12.2208,85.2009947839046,12.092,0.13369126492653632,0.11319590615792097,0.08337052096204703,0.0,1.0,0.0,1.0,0.25,-0.4,0.75,1.0,0.4,6.75,7.5,6.0,72.56916668017705,95.693680009842,61.019826101220175,0.0,0.0,1.0,16.843357142857144,12.811333333333332,44.18931578947369,67.67003205128204,86.64665434782611,41.756878289473676,30.64229166666667,25.534083333333335,17.390266666666665,0
AS14.05,2014-03-21,0.050197722898856136,1.0,0.0,1.0,7.25,34.45817044919189,1.0,1.0,17.121478260869566,36.30922115384616,10.7696,0.11845679938612319,0.13369126492653632,0.11319590615792097,0.0,0.0,1.0,1.0,1.0,0.25,0.8,0.75,1.0,7.2,6.75,7.5,73.679787866997,72.56916668017705,95.693680009842,1.0,0.0,0.0,12.2208,16.843357142857144,12.811333333333332,85.2009947839046,67.67003205128204,86.64665434782611,12.092,30.64229166666667,25.534083333333335,0
AS14.05,2014-03-22,0.018560992335206163,0.0,-2.0,-1.0,3.75,36.860816318161646,0.0,1.0,6.5205,53.92971465517242,17.76790909090909,0.050197722898856136,0.11845679938612319,0.13369126492653632,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8,0.75,7.25,7.2,6.75,34.45817044919189,73.679787866997,72.56916668017705,1.0,1.0,0.0,17.121478260869566,12.2208,16.843357142857144,36.30922115384616,85.2009947839046,67.67003205128204,10.7696,12.092,30.64229166666667,1
AS14.05,2014-03-23,0.08524289724808609,1.0,-1.4,-1.0,4.4,84.93225532389704,1.0,1.0,33.683,72.76935080988919,11.409625,0.018560992335206163,0.050197722898856136,0.11845679938612319,0.0,1.0,0.0,-2.0,0.0,1.0,-1.0,1.0,0.8,3.75,7.25,7.2,36.860816318161646,34.45817044919189,73.679787866997,0.0,1.0,1.0,6.5205,17.121478260869566,12.2208,53.92971465517242,36.30922115384616,85.2009947839046,17.76790909090909,10.7696,12.092,1
AS14.05,2014-03-24,0.006535872072708545,0.0,-2.0,-1.0,3.75,160.26711541872757,1.0,1.0,159.69785714285715,130.76417105263158,228.41,0.08524289724808609,0.018560992335206163,0.050197722898856136,1.0,0.0,1.0,-1.4,-2.0,0.0,-1.0,-1.0,1.0,4.4,3.75,7.25,84.93225532389704,36.860816318161646,34.45817044919189,1.0,0.0,1.0,33.683,6.5205,17.121478260869566,72.76935080988919,53.92971465517242,36.30922115384616,11.409625,17.76790909090909,10.7696,0
AS14.05,2014-03-25,0.0409668880042286,0.0,-1.0,0.3333333333333333,5.333333333333333,100.24361053767953,1.0,1.0,28.896500000000003,111.41284244264506,125.10904761904763,0.006535872072708545,0.08524289724808609,0.018560992335206163,0.0,1.0,0.0,-2.0,-1.4,-2.0,-1.0,-1.0,-1.0,3.75,4.4,3.75,160.26711541872757,84.93225532389704,36.860816318161646,1.0,1.0,0.0,159.69785714285715,33.683,6.5205,130.76417105263158,72.76935080988919,53.92971465517242,228.41,11.409625,17.76790909090909,0
AS14.05,2014-03-26,0.039236509193725615,0.0,-0.5,0.25,5.5,110.6886883060654,1.0,1.0,29.486,114.98922666666665,27.24875,0.0409668880042286,0.006535872072708545,0.08524289724808609,0.0,0.0,1.0,-1.0,-2.0,-1.4,0.3333333333333333,-1.0,-1.0,5.333333333333333,3.75,4.4,100.24361053767953,160.26711541872757,84.93225532389704,1.0,1.0,1.0,28.896500000000003,159.69785714285715,33.683,111.41284244264506,130.76417105263158,72.76935080988919,125.10904761904763,228.41,11.409625,0
AS14.05,2014-03-27,0.07717586025360933,1.0,-0.6,0.2,5.8,117.32839585095644,1.0,1.0,26.993826086956513,103.47739676767675,53.97566666666667,0.039236509193725615,0.0409668880042286,0.006535872072708545,0.0,0.0,0.0,-0.5,-1.0,-2.0,0.25,0.3333333333333333,-1.0,5.5,5.333333333333333,3.75,110.6886883060654,100.24361053767953,160.26711541872757,1.0,1.0,1.0,29.486,28.896500000000003,159.69785714285715,114.98922666666665,111.41284244264506,130.76417105263158,27.24875,125.10904761904763,228.41,0
AS14.05,2014-03-28,0.04532458316828961,1.0,0.0,0.6,6.2,73.94276923399704,0.0,1.0,22.059285714285714,244.52777246489194,31.03625,0.07717586025360933,0.039236509193725615,0.0409668880042286,1.0,0.0,0.0,-0.6,-0.5,-1.0,0.2,0.25,0.3333333333333333,5.8,5.5,5.333333333333333,117.32839585095644,110.6886883060654,100.24361053767953,1.0,1.0,1.0,26.993826086956513,29.486,28.896500000000003,103.47739676767675,114.98922666666665,111.41284244264506,53.97566666666667,27.24875,125.10904761904763,0
AS14.05,2014-03-29,0.10442318185053041,1.0,-0.4,1.0,6.4,29.841892861184625,1.0,1.0,18.940399999999997,30.658358041958046,51.260375,0.04532458316828961,0.07717586025360933,0.039236509193725615,1.0,1.0,0.0,0.0,-0.6,-0.5,0.6,0.2,0.25,6.2,5.8,5.5,73.94276923399704,117.32839585095644,110.6886883060654,0.0,1.0,1.0,22.059285714285714,26.993826086956513,29.486,244.52777246489194,103.47739676767675,114.98922666666665,31.03625,53.97566666666667,27.24875,1
AS14.05,2014-03-30,0.07491950961612631,1.0,-0.8,0.8,6.2,54.37217104434965,0.0,1.0,11.425411764705881,46.77080849326256,64.88873333333333,0.10442318185053041,0.04532458316828961,0.07717586025360933,1.0,1.0,1.0,-0.4,0.0,-0.6,1.0,0.6,0.2,6.4,6.2,5.8,29.841892861184625,73.94276923399704,117.32839585095644,1.0,0.0,1.0,18.940399999999997,22.059285714285714,26.993826086956513,30.658358041958046,244.52777246489194,103.47739676767675,51.260375,31.03625,53.97566666666667,1
AS14.05,2014-03-31,0.05534132176899743,1.0,-0.4,1.0,6.8,20.28953967018732,0.0,1.0,10.034272727272727,49.62308571428572,102.267,0.07491950961612631,0.10442318185053041,0.04532458316828961,1.0,1.0,1.0,-0.8,-0.4,0.0,0.8,1.0,0.6,6.2,6.4,6.2,54.37217104434965,29.841892861184625,73.94276923399704,0.0,1.0,0.0,11.425411764705881,18.940399999999997,22.059285714285714,46.77080849326256,30.658358041958046,244.52777246489194,64.88873333333333,51.260375,31.03625,0
AS14.05,2014-04-01,0.07812598561494997,0.0,0.0,1.0,7.0,53.359482751495555,0.0,1.0,11.209878048780487,126.84585047347522,29.76,0.05534132176899743,0.07491950961612631,0.10442318185053041,1.0,1.0,1.0,-0.4,-0.8,-0.4,1.0,0.8,1.0,6.8,6.2,6.4,20.28953967018732,54.37217104434965,29.841892861184625,0.0,0.0,1.0,10.034272727272727,11.425411764705881,18.940399999999997,49.62308571428572,46.77080849326256,30.658358041958046,102.267,64.88873333333333,51.260375,0
AS14.05,2014-04-02,0.07312614127423468,0.0,-0.2,1.0,7.0,42.563835430748874,0.0,1.0,17.66045454545454,95.89416666666665,44.57084848484849,0.07812598561494997,0.05534132176899743,0.07491950961612631,0.0,1.0,1.0,0.0,-0.4,-0.8,1.0,1.0,0.8,7.0,6.8,6.2,53.359482751495555,20.28953967018732,54.37217104434965,0.0,0.0,0.0,11.209878048780487,10.034272727272727,11.425411764705881,126.84585047347522,49.62308571428572,46.77080849326256,29.76,102.267,64.88873333333333,0
AS14.05,2014-04-03,0.05275148533518809,0.0,-1.0,0.8,7.2,68.54404476151532,0.0,1.0,64.3240909090909,159.84548039215684,9.621,0.07312614127423468,0.07812598561494997,0.05534132176899743,0.0,0.0,1.0,-0.2,0.0,-0.4,1.0,1.0,1.0,7.0,7.0,6.8,42.563835430748874,53.359482751495555,20.28953967018732,0.0,0.0,0.0,17.66045454545454,11.209878048780487,10.034272727272727,95.89416666666665,126.84585047347522,49.62308571428572,44.57084848484849,29.76,102.267,0
AS14.05,2014-04-04,0.041456523574859745,1.0,-0.8,1.0,7.0,82.34409910494149,0.0,1.0,49.43153125,119.67439375963019,63.5435,0.05275148533518809,0.07312614127423468,0.07812598561494997,0.0,0.0,0.0,-1.0,-0.2,0.0,0.8,1.0,1.0,7.2,7.0,7.0,68.54404476151532,42.563835430748874,53.359482751495555,0.0,0.0,0.0,64.3240909090909,17.66045454545454,11.209878048780487,159.84548039215684,95.89416666666665,126.84585047347522,9.621,44.57084848484849,29.76,0
AS14.05,2014-04-05,0.06928846414407398,1.0,0.0,1.0,7.5,27.656144454744126,0.0,1.0,14.69178947368421,23.240831105169335,50.47402352941177,0.041456523574859745,0.05275148533518809,0.07312614127423468,1.0,0.0,0.0,-0.8,-1.0,-0.2,1.0,0.8,1.0,7.0,7.2,7.0,82.34409910494149,68.54404476151532,42.563835430748874,0.0,0.0,0.0,49.43153125,64.3240909090909,17.66045454545454,119.67439375963019,159.84548039215684,95.89416666666665,63.5435,9.621,44.57084848484849,1
AS14.05,2014-04-06,0.07736263815327492,1.0,-0.4,1.0,6.8,55.42058441855692,0.0,1.0,12.744277777777777,75.68447707889123,14.621244444444443,0.06928846414407398,0.041456523574859745,0.05275148533518809,1.0,1.0,0.0,0.0,-0.8,-1.0,1.0,1.0,0.8,7.5,7.0,7.2,27.656144454744126,82.34409910494149,68.54404476151532,0.0,0.0,0.0,14.69178947368421,49.43153125,64.3240909090909,23.240831105169335,119.67439375963019,159.84548039215684,50.47402352941177,63.5435,9.621,1
AS14.05,2014-04-07,0.06685869441897198,1.0,-0.25,0.75,6.75,48.099798074135414,0.0,1.0,26.17127777777778,40.684637907137926,61.349488888888885,0.07736263815327492,0.06928846414407398,0.041456523574859745,1.0,1.0,1.0,-0.4,0.0,-0.8,1.0,1.0,1.0,6.8,7.5,7.0,55.42058441855692,27.656144454744126,82.34409910494149,0.0,0.0,0.0,12.744277777777777,14.69178947368421,49.43153125,75.68447707889123,23.240831105169335,119.67439375963019,14.621244444444443,50.47402352941177,63.5435,0
AS14.05,2014-04-08,0.08512478025882424,1.0,0.25,0.0,6.75,25.699164963260145,0.0,1.0,11.819000000000003,48.93029649595687,50.14842857142857,0.06685869441897198,0.07736263815327492,0.06928846414407398,1.0,1.0,1.0,-0.25,-0.4,0.0,0.75,1.0,1.0,6.75,6.8,7.5,48.099798074135414,55.42058441855692,27.656144454744126,0.0,0.0,0.0,26.17127777777778,12.744277777777777,14.69178947368421,40.684637907137926,75.68447707889123,23.240831105169335,61.349488888888885,14.621244444444443,50.47402352941177,0
AS14.05,2014-04-09,0.1536189527904702,1.0,0.25,0.75,7.0,63.77069353672769,0.0,1.0,13.476378378378381,96.83910708159765,44.16776923076924,0.08512478025882424,0.06685869441897198,0.07736263815327492,1.0,1.0,1.0,0.25,-0.25,-0.4,0.0,0.75,1.0,6.75,6.75,6.8,25.699164963260145,48.099798074135414,55.42058441855692,0.0,0.0,0.0,11.819000000000003,26.17127777777778,12.744277777777777,48.93029649595687,40.684637907137926,75.68447707889123,50.14842857142857,61.349488888888885,14.621244444444443,0
AS14.05,2014-04-10,0.013347120143232588,1.0,0.8,1.0,7.2,67.38556000232697,0.0,1.0,40.81008333333333,200.4478574938575,214.71722222222223,0.1536189527904702,0.08512478025882424,0.06685869441897198,1.0,1.0,1.0,0.25,0.25,-0.25,0.75,0.0,0.75,7.0,6.75,6.75,63.77069353672769,25.699164963260145,48.099798074135414,0.0,0.0,0.0,13.476378378378381,11.819000000000003,26.17127777777778,96.83910708159765,48.93029649595687,40.684637907137926,44.16776923076924,50.14842857142857,61.349488888888885,0
AS14.05,2014-04-11,0.09461525027599361,0.0,0.2,0.6,7.0,69.11880001180316,0.0,1.0,50.07117142857142,101.06208910447758,12.808307692307693,0.013347120143232588,0.1536189527904702,0.08512478025882424,1.0,1.0,1.0,0.8,0.25,0.25,1.0,0.75,0.0,7.2,7.0,6.75,67.38556000232697,63.77069353672769,25.699164963260145,0.0,0.0,0.0,40.81008333333333,13.476378378378381,11.819000000000003,200.4478574938575,96.83910708159765,48.93029649595687,214.71722222222223,44.16776923076924,50.14842857142857,0
AS14.05,2014-04-12,0.04929885725426736,0.0,-1.4,1.0,7.0,88.42652379671732,1.0,1.0,31.20766666666667,107.5436617647059,51.482083333333335,0.09461525027599361,0.013347120143232588,0.1536189527904702,0.0,1.0,1.0,0.2,0.8,0.25,0.6,1.0,0.75,7.0,7.2,7.0,69.11880001180316,67.38556000232697,63.77069353672769,0.0,0.0,0.0,50.07117142857142,40.81008333333333,13.476378378378381,101.06208910447758,200.4478574938575,96.83910708159765,12.808307692307693,214.71722222222223,44.16776923076924,1
AS14.05,2014-04-13,0.11412738344393668,1.0,0.3333333333333333,1.0,7.5,36.728250008076415,0.0,1.0,13.736755555555558,268.5159585185185,10.894615384615387,0.04929885725426736,0.09461525027599361,0.013347120143232588,0.0,0.0,1.0,-1.4,0.2,0.8,1.0,0.6,1.0,7.0,7.0,7.2,88.42652379671732,69.11880001180316,67.38556000232697,1.0,0.0,0.0,31.20766666666667,50.07117142857142,40.81008333333333,107.5436617647059,101.06208910447758,200.4478574938575,51.482083333333335,12.808307692307693,214.71722222222223,1
AS14.05,2014-04-14,0.1017234451157769,0.0,-1.2,0.4,6.4,30.89674045657384,0.0,1.0,15.6069,71.47787521709277,166.47466666666668,0.11412738344393668,0.04929885725426736,0.09461525027599361,1.0,0.0,0.0,0.3333333333333333,-1.4,0.2,1.0,1.0,0.6,7.5,7.0,7.0,36.728250008076415,88.42652379671732,69.11880001180316,0.0,1.0,0.0,13.736755555555558,31.20766666666667,50.07117142857142,268.5159585185185,107.5436617647059,101.06208910447758,10.894615384615387,51.482083333333335,12.808307692307693,0
AS14.05,2014-04-15,0.05729654885661261,0.0,0.2,0.8,7.0,99.21430264334928,0.0,1.0,64.94816666666667,136.89073719676554,126.7601,0.1017234451157769,0.11412738344393668,0.04929885725426736,0.0,1.0,0.0,-1.2,0.3333333333333333,-1.4,0.4,1.0,1.0,6.4,7.5,7.0,30.89674045657384,36.728250008076415,88.42652379671732,0.0,0.0,1.0,15.6069,13.736755555555558,31.20766666666667,71.47787521709277,268.5159585185185,107.5436617647059,166.47466666666668,10.894615384615387,51.482083333333335,0
AS14.05,2014-04-16,0.10564943114617577,0.0,-0.6,0.8,7.2,22.519443032107763,0.0,1.0,11.223700000000001,80.3135127865961,21.783666666666665,0.05729654885661261,0.1017234451157769,0.11412738344393668,0.0,0.0,1.0,0.2,-1.2,0.3333333333333333,0.8,0.4,1.0,7.0,6.4,7.5,99.21430264334928,30.89674045657384,36.728250008076415,0.0,0.0,0.0,64.94816666666667,15.6069,13.736755555555558,136.89073719676554,71.47787521709277,268.5159585185185,126.7601,166.47466666666668,10.894615384615387,0
AS14.05,2014-04-17,0.11503845562252696,0.0,0.4,0.6,6.6,62.085238632830716,0.0,1.0,18.201124999999998,175.4076981018981,32.557050000000004,0.10564943114617577,0.05729654885661261,0.1017234451157769,0.0,0.0,0.0,-0.6,0.2,-1.2,0.8,0.8,0.4,7.2,7.0,6.4,22.519443032107763,99.21430264334928,30.89674045657384,0.0,0.0,0.0,11.223700000000001,64.94816666666667,15.6069,80.3135127865961,136.89073719676554,71.47787521709277,21.783666666666665,126.7601,166.47466666666668,0
AS14.05,2014-04-18,0.11516740722460596,1.0,0.25,1.0,7.5,64.03179570936383,1.0,1.0,34.06030303030303,160.9465021141649,54.37522222222222,0.11503845562252696,0.10564943114617577,0.05729654885661261,0.0,0.0,0.0,0.4,-0.6,0.2,0.6,0.8,0.8,6.6,7.2,7.0,62.085238632830716,22.519443032107763,99.21430264334928,0.0,0.0,0.0,18.201124999999998,11.223700000000001,64.94816666666667,175.4076981018981,80.3135127865961,136.89073719676554,32.557050000000004,21.783666666666665,126.7601,0
AS14.05,2014-04-19,0.0608869898356053,1.0,-0.8,0.8,7.2,42.09432761422521,0.0,1.0,8.31907142857143,100.65847850678735,40.210205882352945,0.11516740722460596,0.11503845562252696,0.10564943114617577,1.0,0.0,0.0,0.25,0.4,-0.6,1.0,0.6,0.8,7.5,6.6,7.2,64.03179570936383,62.085238632830716,22.519443032107763,1.0,0.0,0.0,34.06030303030303,18.201124999999998,11.223700000000001,160.9465021141649,175.4076981018981,80.3135127865961,54.37522222222222,32.557050000000004,21.783666666666665,1
AS14.05,2014-04-20,0.03538299274192724,0.0,-1.2,1.0,7.2,82.75793478022452,0.0,1.0,33.896272727272724,119.5094264569388,50.325933333333325,0.0608869898356053,0.11516740722460596,0.11503845562252696,1.0,1.0,0.0,-0.8,0.25,0.4,0.8,1.0,0.6,7.2,7.5,6.6,42.09432761422521,64.03179570936383,62.085238632830716,0.0,1.0,0.0,8.31907142857143,34.06030303030303,18.201124999999998,100.65847850678735,160.9465021141649,175.4076981018981,40.210205882352945,54.37522222222222,32.557050000000004,1
AS14.05,2014-04-21,0.10177745806111634,0.0,-0.6,1.0,7.2,81.52977083126711,0.0,1.0,24.086,110.16081553947171,84.23997916666667,0.03538299274192724,0.0608869898356053,0.11516740722460596,0.0,1.0,1.0,-1.2,-0.8,0.25,1.0,0.8,1.0,7.2,7.2,7.5,82.75793478022452,42.09432761422521,64.03179570936383,0.0,0.0,1.0,33.896272727272724,8.31907142857143,34.06030303030303,119.5094264569388,100.65847850678735,160.9465021141649,50.325933333333325,40.210205882352945,54.37522222222222,0
AS14.05,2014-04-22,0.06284797975562106,1.0,0.4,1.0,7.2,57.23128917992835,1.0,1.0,32.8625,109.70442222222222,41.128083333333336,0.10177745806111634,0.03538299274192724,0.0608869898356053,0.0,0.0,1.0,-0.6,-1.2,-0.8,1.0,1.0,0.8,7.2,7.2,7.2,81.52977083126711,82.75793478022452,42.09432761422521,0.0,0.0,0.0,24.086,33.896272727272724,8.31907142857143,110.16081553947171,119.5094264569388,100.65847850678735,84.23997916666667,50.325933333333325,40.210205882352945,0
AS14.05,2014-04-23,0.0809468968896285,0.0,-1.0,1.0,7.2,53.838852256536455,1.0,1.0,17.489714285714285,121.98550053475935,27.504,0.06284797975562106,0.10177745806111634,0.03538299274192724,1.0,0.0,0.0,0.4,-0.6,-1.2,1.0,1.0,1.0,7.2,7.2,7.2,57.23128917992835,81.52977083126711,82.75793478022452,1.0,0.0,0.0,32.8625,24.086,33.896272727272724,109.70442222222222,110.16081553947171,119.5094264569388,41.128083333333336,84.23997916666667,50.325933333333325,0
AS14.05,2014-04-24,0.039371066186060205,0.0,-0.75,1.0,7.2,68.42789189879959,0.0,1.0,25.896235294117645,106.97712472077438,25.385142857142856,0.0809468968896285,0.06284797975562106,0.10177745806111634,0.0,1.0,0.0,-1.0,0.4,-0.6,1.0,1.0,1.0,7.2,7.2,7.2,53.838852256536455,57.23128917992835,81.52977083126711,1.0,1.0,0.0,17.489714285714285,32.8625,24.086,121.98550053475935,109.70442222222222,110.16081553947171,27.504,41.128083333333336,84.23997916666667,0
AS14.05,2014-04-25,0.049052721518388076,1.0,-1.2,1.0,7.2,48.73003392098314,0.0,1.0,88.38988888888889,92.0947509651669,36.579608974358976,0.039371066186060205,0.0809468968896285,0.06284797975562106,0.0,0.0,1.0,-0.75,-1.0,0.4,1.0,1.0,1.0,7.2,7.2,7.2,68.42789189879959,53.838852256536455,57.23128917992835,0.0,1.0,1.0,25.896235294117645,17.489714285714285,32.8625,106.97712472077438,121.98550053475935,109.70442222222222,25.385142857142856,27.504,41.128083333333336,0
AS14.05,2014-04-26,0.20016636094205972,1.0,-0.8,1.0,7.8,35.59418831397959,1.0,1.0,15.310533333333332,69.22640192777764,33.38926388888889,0.049052721518388076,0.039371066186060205,0.0809468968896285,1.0,0.0,0.0,-1.2,-0.75,-1.0,1.0,1.0,1.0,7.2,7.2,7.2,48.73003392098314,68.42789189879959,53.838852256536455,0.0,0.0,1.0,88.38988888888889,25.896235294117645,17.489714285714285,92.0947509651669,106.97712472077438,121.98550053475935,36.579608974358976,25.385142857142856,27.504,1
AS14.05,2014-04-27,0.018822482895967975,0.0,-0.6,1.0,7.4,38.56759494769423,0.0,1.0,13.007199999999997,82.27207697121405,37.041624999999996,0.20016636094205972,0.049052721518388076,0.039371066186060205,1.0,1.0,0.0,-0.8,-1.2,-0.75,1.0,1.0,1.0,7.8,7.2,7.2,35.59418831397959,48.73003392098314,68.42789189879959,1.0,0.0,0.0,15.310533333333332,88.38988888888889,25.896235294117645,69.22640192777764,92.0947509651669,106.97712472077438,33.38926388888889,36.579608974358976,25.385142857142856,1
AS14.05,2014-04-28,0.010304627529119472,1.0,-0.6,1.0,7.0,61.809489800005544,0.0,1.0,17.831416666666666,150.85578457046535,43.132133333333336,0.018822482895967975,0.20016636094205972,0.049052721518388076,0.0,1.0,1.0,-0.6,-0.8,-1.2,1.0,1.0,1.0,7.4,7.8,7.2,38.56759494769423,35.59418831397959,48.73003392098314,0.0,1.0,0.0,13.007199999999997,15.310533333333332,88.38988888888889,82.27207697121405,69.22640192777764,92.0947509651669,37.041624999999996,33.38926388888889,36.579608974358976,0
AS14.05,2014-04-29,0.04116509714674097,0.0,0.4,0.8,6.8,51.071279983520505,0.0,1.0,0.0,315.7389366786141,38.764583333333334,0.010304627529119472,0.018822482895967975,0.20016636094205972,1.0,0.0,1.0,-0.6,-0.6,-0.8,1.0,1.0,1.0,7.0,7.4,7.8,61.809489800005544,38.56759494769423,35.59418831397959,0.0,0.0,1.0,17.831416666666666,13.007199999999997,15.310533333333332,150.85578457046535,82.27207697121405,69.22640192777764,43.132133333333336,37.041624999999996,33.38926388888889,0
AS14.05,2014-04-30,0.06160851782272661,0.0,-0.6,1.0,7.0,50.86072602337352,0.0,1.0,15.7905,112.3376958974359,72.15786666666668,0.04116509714674097,0.010304627529119472,0.018822482895967975,0.0,1.0,0.0,0.4,-0.6,-0.6,0.8,1.0,1.0,6.8,7.0,7.4,51.071279983520505,61.809489800005544,38.56759494769423,0.0,0.0,0.0,0.0,17.831416666666666,13.007199999999997,315.7389366786141,150.85578457046535,82.27207697121405,38.764583333333334,43.132133333333336,37.041624999999996,0
AS14.05,2014-05-01,0.025292275106005607,0.0,-0.2,1.0,6.8,61.25126504610819,0.0,1.0,24.506357142857144,213.11775996376815,13.9338,0.06160851782272661,0.04116509714674097,0.010304627529119472,0.0,0.0,1.0,-0.6,0.4,-0.6,1.0,0.8,1.0,7.0,6.8,7.0,50.86072602337352,51.071279983520505,61.809489800005544,0.0,0.0,0.0,15.7905,0.0,17.831416666666666,112.3376958974359,315.7389366786141,150.85578457046535,72.15786666666668,38.764583333333334,43.132133333333336,0
AS14.05,2014-05-02,0.006817240295425037,0.0,-0.2,1.0,7.0,116.67227777066056,1.0,1.0,52.68581666666668,151.96532621870884,65.1115238095238,0.025292275106005607,0.06160851782272661,0.04116509714674097,0.0,0.0,0.0,-0.2,-0.6,0.4,1.0,1.0,0.8,6.8,7.0,6.8,61.25126504610819,50.86072602337352,51.071279983520505,0.0,0.0,0.0,24.506357142857144,15.7905,0.0,213.11775996376815,112.3376958974359,315.7389366786141,13.9338,72.15786666666668,38.764583333333334,0
AS14.05,2014-05-03,0.05447085148853847,1.0,0.25,1.0,6.75,64.05605171055632,1.0,1.0,25.789421052631585,91.69867340425532,46.28636507936508,0.006817240295425037,0.025292275106005607,0.06160851782272661,0.0,0.0,0.0,-0.2,-0.2,-0.6,1.0,1.0,1.0,7.0,6.8,7.0,116.67227777066056,61.25126504610819,50.86072602337352,1.0,0.0,0.0,52.68581666666668,24.506357142857144,15.7905,151.96532621870884,213.11775996376815,112.3376958974359,65.1115238095238,13.9338,72.15786666666668,1
AS14.05,2014-05-04,0.07258033493084994,1.0,0.25,1.0,7.0,58.20390139499182,0.0,1.0,10.453411764705882,69.63752955665024,58.5775,0.05447085148853847,0.006817240295425037,0.025292275106005607,1.0,0.0,0.0,0.25,-0.2,-0.2,1.0,1.0,1.0,6.75,7.0,6.8,64.05605171055632,116.67227777066056,61.25126504610819,1.0,1.0,0.0,25.789421052631585,52.68581666666668,24.506357142857144,91.69867340425532,151.96532621870884,213.11775996376815,46.28636507936508,65.1115238095238,13.9338,1
AS14.05,2014-05-05,0.0024906600249066002,0.0,-0.3333333333333333,1.0,6.333333333333333,16.344333410263058,0.0,1.0,0.0,13.347750000000001,10.221,0.07258033493084994,0.05447085148853847,0.006817240295425037,1.0,1.0,0.0,0.25,0.25,-0.2,1.0,1.0,1.0,7.0,6.75,7.0,58.20390139499182,64.05605171055632,116.67227777066056,0.0,1.0,1.0,10.453411764705882,25.789421052631585,52.68581666666668,69.63752955665024,91.69867340425532,151.96532621870884,58.5775,46.28636507936508,65.1115238095238,0
AS14.06,2014-03-27,0.13232860520094558,1.0,0.25,0.25,7.0,83.3383367402213,0.0,1.0,74.81371428571427,103.75072440728529,11.1296,0.13556265296587805,0.1377085877085877,0.043431899641577044,1.0,0.0,1.0,0.5,-0.2,-1.0,1.5,0.6,0.0,8.0,7.0,7.0,64.69287705812296,72.24084112800166,73.77220587169425,0.0,0.0,0.0,56.943200000000004,62.04050000000001,10.87375,137.0501777159563,109.6102911590993,95.72602514520992,55.407553846153846,18.703333333333333,27.543499999999995,0
AS14.06,2014-03-28,0.17147079420003292,0.0,-0.2,0.8,7.6,77.8498651900988,1.0,1.0,29.5937,135.77588169621916,80.87816666666666,0.13232860520094558,0.13556265296587805,0.1377085877085877,1.0,1.0,0.0,0.25,0.5,-0.2,0.25,1.5,0.6,7.0,8.0,7.0,83.3383367402213,64.69287705812296,72.24084112800166,0.0,0.0,0.0,74.81371428571427,56.943200000000004,62.04050000000001,103.75072440728529,137.0501777159563,109.6102911590993,11.1296,55.407553846153846,18.703333333333333,0
